"accPI"
0.360927218691296
0.111588644277652
0.263570379566732
0.31318974360464
0.459633122810892
0.471662969852599
0.402584305012707
0.237250310802906
0.372627104417267
0.376678799117504
0.451790206601006
0.422215989842989
0.395899647329739
0.346731219215872
0.432525543411895
0.383286885287126
0.229356520596984
0.170816284505137
0.300573325139818
0.104739844758707
0.160795854279305
0.183843841411387
0.0511724675618301
0.0567664638609141
0.158272805064066
0.11923313649826
0.275251400638892
0.171986978150199
0.357623488859041
0.242101723831466
-0.0334592406935031
0.126839950973127
0.34780508044014
0.064838398748703
0.398230381258323
0.163374949338807
0.433617718824476
0.433714453988029
0.319339044400052
0.319071688403137
0.0845025491397105
0.318998551411019
0.391919063006877
0.168362314834224
0.437981625922178
0.361194095407227
0.505017915117456
0.352221676960085
0.216452781034388
0.240034916338323
0.302297908100136
0.237759885271546
0.27793060409991
0.199848021508047
0.390263775149089
0.132688861844422
0.117093697579373
0.209612857188335
0.341752274718155
0.319310473734703
0.561528101046632
0.376498054523275
0.228433296664553
0.430518851725027
0.369626648799098
0.269279938676544
0.446321770019809
0.12079744323036
-0.0803227073998561
0.328530516816914
0.329896048318143
0.368195758897328
0.312714290288771
0.323292107368525
0.104042873618722
0.255270382482028
0.0593995052300903
0.247220141923279
0.166775934852764
0.20538042094764
0.278656934599124
0.227597594836081
0.203487770295559
0.254116594486645
0.152427808282696
0.393707066505153
0.365974898414533
0.149660271857745
0.184028638865152
0.0693851652087673
0.222250536597383
0.0950993972028735
0.524566567438255
0.273378989917506
0.221857477569366
0.231366934843044
0.421251613345202
0.113505742340358
0.192236170158023
0.155243009755137
0.482564903476669
0.27225079819601
0.237971489792645
0.0530447591489598
0.254908398363938
0.108837833647754
0.199861786194158
0.245724226621827
0.384789247632894
0.315109344331903
0.415826280352093
0.188988153538767
0.198972091937177
0.183764109385809
0.404928994975981
0.196778635725958
0.34776532885491
0.174773198243079
0.0434878786750857
0.0339820713014188
0.238370131016393
0.103876965268268
0.403570376863348
0.343704820599104
0.159952570433036
0.340525570095401
0.0210726980933138
0.0540813776670707
0.245098679653778
0.240504781001938
0.164608976888548
0.0640192485659191
0.336199339950339
0.077183026146861
0.328641899885082
0.373424366559012
0.292315615198063
0.255120643305563
0.172304119976885
0.000899180008630677
0.105076616791199
0.313452442315866
0.217299778909534
0.222181130390774
0.241494153590018
0.132082450956025
0.196662391836381
0.114562740709959
0.291929430379014
0.0975138968999721
0.3319433270505
0.14488016553969
0.328568888024979
0.202728963929844
0.184315128414255
0.252723720110691
0.291675659017386
0.207005819086667
0.315721454715325
0.264933504635328
0.038720369884085
0.139225451283534
0.332699399727167
0.438186565334248
0.246966905487022
0.434676587549407
0.303842520019081
0.346103875141379
0.214484148108694
0.383776770592711
